speaker_id,username,predicted_id,predicted_username,score,correct,gender,age,dialect,micro_make,micro_type,sampling_rate
abraham,abraham,20140704,abraham,0.70649385,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.66184425,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.68989825,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.67276686,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.75001425,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.6778707,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.74102986,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.75562036,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.6883644,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.7951913,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.70129704,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.6932881,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.80860996,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.7428769,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.7951047,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
abraham,abraham,20140704,abraham,0.7171104,True,Masculino,Adulto,Español Latinoamerica,n/a,Micrófono de Cámara Web,48000
adanantonio,adanantonio,20180629,adanantonio,0.78302693,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.78102696,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.68721694,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.6160085,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.64622104,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.72752964,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.8192482,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.72678596,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.7041519,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.7340032,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.8158804,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.8119628,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.76797223,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.7048765,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.7267515,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.71784943,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.75082517,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
adanantonio,adanantonio,20180629,adanantonio,0.82050115,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
Adrian,Adrian,20120203,Adrian,0.8629894,True,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
adanantonio,adanantonio,20180629,adanantonio,0.7029027,True,Masculino,Adulto,Español Mexicano,n/a,Micrófono de Escritorio USB,48000
Adrian,Adrian,20120203,Adrian,0.87576777,True,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
Adrian,Adrian,20120203,Adrian,0.852314,True,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
Adrian,Adrian,20120203,Adrian,0.85523546,True,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
Adrian,Adrian,20120203,Adrian,0.8683839,True,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
Adrian,Adrian,20120203,Adrian,0.8580276,True,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
Adrian,Adrian,20120203,Adrian,0.79589295,True,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
Adrian,Adrian,20120203,Adrin,0.8004768,False,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
Adrian,Adrian,20120203,Adrian,0.83947134,True,Masculino,Adulto,Español Argentina,n/a,Micrófono de Cámara Web,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.8684867,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.86693305,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.8431903,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.85183465,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.8833742,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.8823303,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.9058996,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.8525379,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.9021373,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.89691615,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AdrianRamirezEscalante,AdrianRamirezEscalante,20111202,AdrianRamirezEscalante,0.8874551,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.8641269,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.8744116,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.87034935,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.8581598,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.83196867,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.8554543,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.83740723,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.8251239,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
Adrin,Adrin,20120203,Adrin,0.9094,True,Masculino,Adulto,Español Argentina,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.80331254,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.8520576,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.76594687,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.8352513,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.7796562,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.700128,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.8175746,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.7422322,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.8554344,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.8400684,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.79906076,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.8088472,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.8988485,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.872625,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.832531,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
AGOs,AGOs,20100831,AGOs,0.7762476,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.8457495,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
AGOs,AGOs,20100831,AGOs,0.8497841,True,Masculino,Adulto,Español España,n/a,Micrófono Auricular,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.7380624,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.8169365,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.75036895,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.8518486,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.79295695,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.8510287,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.7186717,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
Aguatacuperche,Aguatacuperche,20100823,Aguatacuperche,0.81557477,True,Masculino,Adulto,Otro,n/a,Micrófono Auricular USB,48000
Agus,Agus,20120528,ilipense,0.882716,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
Agus,Agus,20120528,ilipense,0.7534281,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
Agus,Agus,20120528,ilipense,0.69949377,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
Agus,Agus,20120528,masagusmascerca,0.7846737,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
Agus,Agus,20120528,ilipense,0.70066065,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
Agus,Agus,20120528,ilipense,0.7319099,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
Agus,Agus,20120528,masagusmascerca,0.6485615,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
Agus,Agus,20120528,masagusmascerca,0.7013433,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
Agus,Agus,20120528,ilipense,0.70391595,False,desconocido,desconocido,desconocido,n/a,desconocido,48000
akesha,akesha,20151225,akesha,0.7158284,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
akesha,akesha,20151225,akesha,0.64434254,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
akesha,akesha,20151225,akesha,0.7002971,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
akesha,akesha,20151225,akesha,0.689467,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
akesha,akesha,20151225,akesha,0.647735,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
akesha,akesha,20151225,akesha,0.7337884,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
akesha,akesha,20151225,akesha,0.69712234,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
akesha,akesha,20151225,akesha,0.705017,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
akesha,akesha,20151225,akesha,0.6495259,True,Femenino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.64591575,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.8102556,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.78847706,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.774627,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.77198005,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.6782367,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.70753956,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.70050716,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
AlanNaiman,AlanNaiman,20121014,AlanNaiman,0.8090886,True,Masculino,Adulto,Español Chile,n/a,Micrófono de Notebook incorporado,48000
albandy,albandy,20090827,albandy,0.75899327,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
albandy,albandy,20090827,albandy,0.6863815,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
albandy,albandy,20090827,albandy,0.7563157,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
albandy,albandy,20090827,albandy,0.7980175,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
albandy,albandy,20090827,albandy,0.79352677,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
albandy,albandy,20090827,albandy,0.7958999,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
albandy,albandy,20090827,albandy,0.8020892,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
albandy,albandy,20090827,albandy,0.660899,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.79785466,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.8250958,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
albandy,albandy,20090827,albandy,0.85168463,True,Masculino,Adulto,Español España,n/a,Micrófono de Notebook incorporado,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.8091216,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.79454184,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.8052238,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.679929,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.81663597,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.77536815,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7830274,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.74904394,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7886135,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.8779564,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.84705704,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7492159,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.75881505,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7629405,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7649387,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7477686,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.78546584,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.874551,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.758209,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7441085,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7897905,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.80708337,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.8251866,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7968557,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7756524,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.79734147,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.8320583,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.83030796,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7857595,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7574022,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.77732533,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.7406665,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
aleixrocks,aleixrocks,20130930,aleixrocks,0.75205964,True,Masculino,Adulto,Español España,n/a,Micrófono de Escritorio,48000
