speaker_id,username,predicted_id,predicted_username,score,correct,gender,age,dialect,micro_make,micro_type,sampling_rate
Agoniste,Agoniste,20130928,Agoniste,0.6463788,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.74645805,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6988605,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6490597,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7294158,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.72056335,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6626574,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7013602,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6924641,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7773868,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.71193814,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7855896,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.52723455,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7498521,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.82438767,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Garous,0.6492052,False,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.76243216,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7433938,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.71542275,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.74149716,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7786606,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.74250776,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.64851665,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.76990366,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.74743754,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.71130013,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.72884536,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.68559474,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.52754927,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7240586,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.74550027,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.75825524,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7276037,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.75934124,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.70346606,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.75980496,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.80802083,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6243811,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.62902886,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7236272,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.56950843,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.76871395,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.74626315,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.74250114,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.81316954,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7642199,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.79346347,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.77324253,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.66542745,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7620976,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7401469,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6748982,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7260699,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.65543735,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.77020514,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7162411,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7046599,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7801985,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6904781,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.71707284,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.78599703,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.702106,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6775472,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Garous,0.6828768,False,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7774919,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.581406,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7496692,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.73258317,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6544252,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Garous,0.69124055,False,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.70830667,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.75036883,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.6761567,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.67103887,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7233233,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.75307524,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7075935,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7591335,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7560041,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Garous,0.64835966,False,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Agoniste,Agoniste,20130928,Agoniste,0.7633778,True,Masculin,Adulte,Français Belgique,n/a,Micro de portable,48000
Alain,Alain,20180111,Alain,0.797503,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.791393,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.79816306,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7756119,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7995244,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7988288,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7627511,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7834611,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7587825,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7769934,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7844044,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7881745,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.82727015,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7061694,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7734245,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.77850556,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.6970219,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
Alain,Alain,20180111,Alain,0.7997251,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
alex,alex,20081212,alex,0.6512054,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
Alain,Alain,20180111,Alain,0.8024102,True,Masculin,Adulte,Français Belgique,n/a,Micro de webcam,48000
alex,alex,20081212,alex,0.6873342,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.6828509,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.7026279,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.69556564,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.5858261,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.72603905,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.71764684,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.71563864,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.6239741,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.62738717,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.6899045,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.63743496,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20140730,cpt,0.62222755,False,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.71767044,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.6376641,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.7568597,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.7015991,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
alex,alex,20081212,alex,0.67822015,True,Masculin,Adulte,Français France,n/a,Micro de bureau,48000
Alliage,Alliage,20151109,Alliage,0.6297887,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.71536356,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7204504,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7365372,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.64725536,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20121128,nanochan,0.6700299,False,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6158619,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6746027,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.70495856,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20121128,nanochan,0.6379553,False,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7349646,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7345004,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.68682796,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7247757,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6283221,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7032515,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7062324,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6549285,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6693764,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.66062266,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6836494,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7591753,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6721233,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.5231288,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6445259,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.69121695,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6863843,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.63131297,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.71646595,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.62446344,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6937867,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7391007,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6742959,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.64197373,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.645031,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.65165424,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20121128,nanochan,0.6669275,False,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.68009716,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6440619,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20111027,hLx,0.5684265,False,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.69111913,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.69654983,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6862722,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.62783647,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20121128,nanochan,0.6078492,False,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.70290077,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6871488,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.67856073,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7075404,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.64870346,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.65092117,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.5538156,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7280793,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7696606,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6317791,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7465674,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.697929,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.67390335,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20120314,christophe,0.5313461,False,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.68414223,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.7137587,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.59260947,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20121128,nanochan,0.657634,False,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.5605771,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6253352,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6282553,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6904682,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6672807,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
Alliage,Alliage,20151109,Alliage,0.6308763,True,Masculin,Jeune,Français France,n/a,Casque micro USB,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.7540561,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.7845427,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.7521608,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.8288481,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.773161,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.8062541,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.7731252,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.71301484,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.797576,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.7409312,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.7179276,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.74310464,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.759218,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.6626742,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.6529031,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
AmbreSERRES,AmbreSERRES,20170218,AmbreSERRES,0.6499978,True,Féminin,Jeune,Français France,n/a,Micro de bureau,48000
